Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,CTTN
GO_Biological_Process_2023,Ethanol Oxidation (GO:0006069),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,ADH7
GO_Biological_Process_2023,Spleen Development (GO:0048536),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,FADD
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),5/483,0.0241788847512499,0.1054884086935062,0,0,3.2300591087201966,12.023170070109586,PRAME;FGF3;SHANK2;FGF4;LTF
GO_Biological_Process_2023,Gland Development (GO:0048732),2/74,0.0262896180895775,0.1113723626022305,0,0,8.358585858585858,30.41339308929262,FADD;UGT1A7
GO_Biological_Process_2023,Regulation Of Epidermis Development (GO:0045682),1/8,0.0268829840764004,0.1113723626022305,0,0,42.48400852878465,153.63329523076956,KRT2
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242),1/8,0.0268829840764004,0.1113723626022305,0,0,42.48400852878465,153.63329523076956,SLN
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014),1/8,0.0268829840764004,0.1113723626022305,0,0,42.48400852878465,153.63329523076956,KLHL41
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),1/8,0.0268829840764004,0.1113723626022305,0,0,42.48400852878465,153.63329523076956,LTF
GO_Biological_Process_2023,Positive Regulation Of Adaptive Immune Response (GO:0002821),1/8,0.0268829840764004,0.1113723626022305,0,0,42.48400852878465,153.63329523076956,FADD
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),3/192,0.0276787340857232,0.1137134658688462,0,0,4.821245421245421,17.29424549610241,PIGR;ANO1;ACTN2
GO_Biological_Process_2023,Positive Regulation Of Epidermis Development (GO:0045684),1/9,0.0301928946413059,0.1181356909378082,0,0,37.17164179104478,130.10627217002806,KRT2
GO_Biological_Process_2023,Regulation Of Sequestering Of Calcium Ion (GO:0051282),1/9,0.0301928946413059,0.1181356909378082,0,0,37.17164179104478,130.10627217002806,TRDN
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),1/9,0.0301928946413059,0.1181356909378082,0,0,37.17164179104478,130.10627217002806,BPIFB1
GO_Biological_Process_2023,Histone Methylation (GO:0016571),1/9,0.0301928946413059,0.1181356909378082,0,0,37.17164179104478,130.10627217002806,SMYD1
GO_Biological_Process_2023,Positive Regulation Of Myoblast Fusion (GO:1901741),1/9,0.0301928946413059,0.1181356909378082,0,0,37.17164179104478,130.10627217002806,SCGB3A1
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),2/79,0.0296657352467767,0.1181356909378082,0,0,7.813852813852814,27.48727914818012,CTTN;LMOD2
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),2/84,0.033204772723483,0.1232195103900392,0,0,7.335550628233555,24.978002174688363,MYH8;MYH7
GO_Biological_Process_2023,Surfactant Homeostasis (GO:0043129),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,BPIFA1
GO_Biological_Process_2023,Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,LTF
GO_Biological_Process_2023,Positive Regulation Of Macrophage Differentiation (GO:0045651),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,FADD
GO_Biological_Process_2023,Positive Regulation Of Protein Depolymerization (GO:1901881),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,SLN
GO_Biological_Process_2023,Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,LTF
GO_Biological_Process_2023,Meiotic Sister Chromatid Cohesion (GO:0051177),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,HORMAD1
GO_Biological_Process_2023,Cellular Response To Cholesterol (GO:0071397),1/10,0.0334917127632155,0.1232195103900392,0,0,33.039800995024876,112.21827165973409,MYL1
GO_Biological_Process_2023,Endoplasmic Reticulum Membrane Organization (GO:0090158),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,TRDN
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,TRDN
GO_Biological_Process_2023,Cellular Response To Acetylcholine (GO:1905145),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,CHRND
GO_Biological_Process_2023,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,TRDN
GO_Biological_Process_2023,Positive Regulation Of Muscle Contraction (GO:0045933),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,CTTN
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),4/364,0.0353697769870351,0.1285977386734636,0,0,3.3979166666666667,11.355489488532465,ACTC1;NTS;FGF3;FGF4
GO_Biological_Process_2023,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),1/11,0.0367794749552908,0.1285977386734636,0,0,29.734328358208955,98.20699568293152,TRDN
GO_Biological_Process_2023,Negative Regulation Of Hippo Signaling (GO:0035331),1/12,0.0400562176312821,0.1352583239193293,0,0,27.029850746268657,86.96777093294467,SHANK2
GO_Biological_Process_2023,Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385),1/12,0.0400562176312821,0.1352583239193293,0,0,27.029850746268657,86.96777093294467,PRAME
GO_Biological_Process_2023,Phosphate Ion Homeostasis (GO:0055062),1/12,0.0400562176312821,0.1352583239193293,0,0,27.029850746268657,86.96777093294467,SLC34A2
GO_Biological_Process_2023,Negative Regulation By Host Of Viral Process (GO:0044793),1/12,0.0400562176312821,0.1352583239193293,0,0,27.029850746268657,86.96777093294467,LTF
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling (GO:0010649),1/12,0.0400562176312821,0.1352583239193293,0,0,27.029850746268657,86.96777093294467,TRDN
GO_Biological_Process_2023,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),1/13,0.0433219771034119,0.1377918368514972,0,0,24.77611940298507,77.77459794803441,PIGR
