Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Cancer_Cell_Line_Encyclopedia,HCC1954 BREAST,2/83,0.0324842359409961,0.2666850982897913,0,0,7.42648709315376,25.45057390679166,BPIFB1;TCAP
Cancer_Cell_Line_Encyclopedia,HCC4006 LUNG,2/89,0.0369004388122103,0.2762106375796332,0,0,6.912225705329154,22.80710877288019,SLC34A2;SCGB3A1
Cancer_Cell_Line_Encyclopedia,MDAMB175VII BREAST,3/215,0.0368610553464692,0.2762106375796332,0,0,4.293178519593614,14.170063716380218,SPRR3;BPIFB1;MUC5B
Cancer_Cell_Line_Encyclopedia,HCC1143 BREAST,2/88,0.0361490718881948,0.2762106375796332,0,0,6.992952783650458,23.217330541087087,PPFIA1;HORMAD1
Cancer_Cell_Line_Encyclopedia,SNU761 LIVER,3/210,0.0347467983411332,0.2762106375796332,0,0,4.39799331103679,14.775796710864627,SLN;CTTN;ANKRD1
Cancer_Cell_Line_Encyclopedia,ES2 OVARY,2/87,0.0354037728922168,0.2762106375796332,0,0,7.075579322638146,23.639063946311328,XIRP2;FADD
Cancer_Cell_Line_Encyclopedia,TE15 OESOPHAGUS,2/88,0.0361490718881948,0.2762106375796332,0,0,6.992952783650458,23.217330541087087,UPK1B;CKM
Cancer_Cell_Line_Encyclopedia,KCIMOH1 PANCREAS,2/90,0.0376578251363587,0.2777946810783564,0,0,6.833333333333333,22.40796580046174,BPIFB1;XIRP2
Cancer_Cell_Line_Encyclopedia,CAL12T LUNG,2/93,0.0399656188406631,0.2786643834232543,0,0,6.6070596070596075,21.272985843869264,SPRR3;UPK1B
Cancer_Cell_Line_Encyclopedia,MDAMB415 BREAST,3/222,0.0399301133732621,0.2786643834232543,0,0,4.154478398314015,13.380014991648656,ANO1;BPIFB1;PPFIA1
